Country,City,State,Depot,Account,ShipmentStatus,ShipMethodActualDesc,ShipDate,ClearanceStatusType,ShipMethodOrgDesc,ShipMethodOrgCode,CartonCount,PieceCount
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Express","2020-04-30 00:00:00",1,"Purolator Express",121,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator Ground","2020-04-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,22,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,1,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,38,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,2,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,26,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,191,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,191,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,191,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,191,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,55,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,200,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,200,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,3,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,21,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,21,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,1,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,14,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatch,"Purolator LTL","2020-04-30 00:00:00",1,"Purolator LTL",6,12,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)",Dispatched,"Purolator Express","2020-02-10 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-01-28 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-01-28 00:00:00",1,"Purolator Express",121,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)",Dispatched,"Purolator Ground","2020-01-30 00:00:00",1,"Purolator Ground",122,2,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)",Dispatched,"Purolator Ground","2020-01-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Memphis,TN,"Memphis (MEM)","Kohler - Sheridan, AR (TVY)",Dispatched,"Purolator Ground","2020-01-30 00:00:00",1,"Purolator Ground",122,0,1
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,2
USA,Harrisburg,PA,"Harrisburg (MDT)","Kohler - Carlisle, PA (TTB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,3
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,3
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Express","2020-02-11 00:00:00",1,"Purolator Express",121,0,2
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,4
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,1
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,5
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,6
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
USA,Chicago,IL,"Chicago (Itasca) (ORD)","Kohler - Kohler, WI (TVB)",Dispatched,"Purolator Ground","2020-02-11 00:00:00",1,"Purolator Ground",122,0,8
